13.3943 	INFO 	Loaded monitor calibration from ['2025_08_12 10:33']
15.0090 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='WELCOME TO THE EXPERIMENT', units='height', win=Window(...), wrapWidth=1)
15.0190 	EXP 	Created Fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([10., 10.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
15.0231 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
15.0397 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='THANK YOU SO MUCH FOR PARTICIPATING', units='height', win=Window(...), wrapWidth=1)
0.0560 	EXP 	text_2: autoDraw = True
1.0164 	EXP 	Imported DATA FILE FOR STROOP EFFECT.xlsx as conditions, 4 conditions, 4 params
1.0186 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'word': 'RED', 'font_color': 'red', 'con_label': 'congruent', 'corr_resp': 'r', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.0370 	EXP 	text_2: autoDraw = False
1.0370 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
1.0370 	EXP 	text: height = 0.05
1.0370 	EXP 	text: height = 0.05
1.0370 	EXP 	text: height = 0.05
1.0370 	EXP 	text: text = 'RED'
1.0370 	EXP 	Fixation: autoDraw = True
2.0048 	INFO 	Keyboard events cleared
2.0046 	EXP 	text: autoDraw = True
2.0381 	EXP 	Fixation: autoDraw = False
2.3046 	EXP 	text: autoDraw = False
2.6130 	EXP 	Device response: <KeyPress from None: t=2.592491500021424, value=r, duration=None>
2.6133 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'word': 'BLUE', 'font_color': 'blue', 'con_label': 'congruent', 'corr_resp': 'b', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
2.6230 	DATA 	Keypress: r
2.6366 	EXP 	Fixation: autoDraw = False
2.6366 	EXP 	text: autoDraw = False
2.6366 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
2.6366 	EXP 	text: height = 0.05
2.6366 	EXP 	text: height = 0.05
2.6366 	EXP 	text: height = 0.05
2.6366 	EXP 	text: text = 'BLUE'
2.6366 	EXP 	Fixation: autoDraw = True
2.6887 	EXP 	Device response: <KeyPress from None: t=2.592491500021424, value=r, duration=0.08776560000842437>
3.6216 	INFO 	Keyboard events cleared
3.6214 	EXP 	text: autoDraw = True
3.6374 	EXP 	Fixation: autoDraw = False
3.9206 	EXP 	text: autoDraw = False
4.0033 	EXP 	Device response: <KeyPress from None: t=3.993162300030235, value=b, duration=None>
4.0036 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'BLUE', 'font_color': 'red', 'con_label': 'incongruent', 'corr_resp': 'r', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
4.0054 	DATA 	Keypress: b
4.0194 	EXP 	Fixation: autoDraw = False
4.0194 	EXP 	text: autoDraw = False
4.0194 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
4.0194 	EXP 	text: text = 'BLUE'
4.0194 	EXP 	Fixation: autoDraw = True
4.1210 	EXP 	Device response: <KeyPress from None: t=3.993162300030235, value=b, duration=0.11949369998183101>
5.0037 	INFO 	Keyboard events cleared
5.0036 	EXP 	text: autoDraw = True
5.0203 	EXP 	Fixation: autoDraw = False
5.3032 	EXP 	text: autoDraw = False
5.6709 	EXP 	Device response: <KeyPress from None: t=5.659093800000846, value=r, duration=None>
5.6712 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'RED', 'font_color': 'blue', 'con_label': 'incongruent', 'corr_resp': 'b', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
5.6767 	DATA 	Keypress: r
5.6868 	EXP 	Fixation: autoDraw = False
5.6868 	EXP 	text: autoDraw = False
5.6868 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
5.6868 	EXP 	text: height = 0.05
5.6868 	EXP 	text: height = 0.05
5.6868 	EXP 	text: height = 0.05
5.6868 	EXP 	text: text = 'RED'
5.6868 	EXP 	Fixation: autoDraw = True
5.8538 	EXP 	Device response: <KeyPress from None: t=5.659093800000846, value=r, duration=0.1858063000254333>
6.6864 	INFO 	Keyboard events cleared
6.6863 	EXP 	Fixation: autoDraw = False
6.6863 	EXP 	text: autoDraw = True
6.9862 	EXP 	text: autoDraw = False
6.9867 	EXP 	Device response: <KeyPress from None: t=6.973870899993926, value=b, duration=None>
6.9869 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'word': 'RED', 'font_color': 'red', 'con_label': 'congruent', 'corr_resp': 'r', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
6.9888 	DATA 	Keypress: b
7.0031 	EXP 	Fixation: autoDraw = False
7.0031 	EXP 	text: autoDraw = False
7.0031 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
7.0031 	EXP 	text: text = 'RED'
7.0031 	EXP 	Fixation: autoDraw = True
7.1035 	EXP 	Device response: <KeyPress from None: t=6.973870899993926, value=b, duration=0.11322729999665171>
7.9863 	INFO 	Keyboard events cleared
7.9860 	EXP 	text: autoDraw = True
8.0027 	EXP 	Fixation: autoDraw = False
8.2863 	EXP 	text: autoDraw = False
8.4710 	EXP 	Device response: <KeyPress from None: t=8.467770599992946, value=r, duration=None>
8.4717 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'BLUE', 'font_color': 'blue', 'con_label': 'congruent', 'corr_resp': 'b', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
8.4796 	DATA 	Keypress: r
8.4870 	EXP 	Fixation: autoDraw = False
8.4870 	EXP 	text: autoDraw = False
8.4870 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
8.4870 	EXP 	text: height = 0.05
8.4870 	EXP 	text: height = 0.05
8.4870 	EXP 	text: height = 0.05
8.4870 	EXP 	text: text = 'BLUE'
8.4870 	EXP 	Fixation: autoDraw = True
8.5865 	EXP 	Device response: <KeyPress from None: t=8.467770599992946, value=r, duration=0.1101388999959454>
9.4867 	INFO 	Keyboard events cleared
9.4866 	EXP 	Fixation: autoDraw = False
9.4866 	EXP 	text: autoDraw = True
9.8057 	EXP 	text: autoDraw = False
9.8598 	DATA 	Keypress: b
9.8720 	EXP 	Device response: <KeyPress from None: t=9.856948200031184, value=b, duration=None>
9.8726 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'RED', 'font_color': 'blue', 'con_label': 'incongruent', 'corr_resp': 'b', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
9.9029 	EXP 	Fixation: autoDraw = False
9.9029 	EXP 	text: autoDraw = False
9.9029 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
9.9029 	EXP 	text: height = 0.05
9.9029 	EXP 	text: height = 0.05
9.9029 	EXP 	text: height = 0.05
9.9029 	EXP 	text: text = 'RED'
9.9029 	EXP 	Fixation: autoDraw = True
10.0200 	EXP 	Device response: <KeyPress from None: t=9.856948200031184, value=b, duration=0.138688099978026>
10.8843 	INFO 	Keyboard events cleared
10.8842 	EXP 	text: autoDraw = True
10.9185 	EXP 	Fixation: autoDraw = False
11.1854 	EXP 	text: autoDraw = False
11.6352 	EXP 	Device response: <KeyPress from None: t=11.623103499994613, value=b, duration=None>
11.6356 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'word': 'BLUE', 'font_color': 'red', 'con_label': 'incongruent', 'corr_resp': 'r', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
11.6389 	DATA 	Keypress: b
11.6517 	EXP 	Fixation: autoDraw = False
11.6517 	EXP 	text: autoDraw = False
11.6517 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
11.6517 	EXP 	text: height = 0.05
11.6517 	EXP 	text: height = 0.05
11.6517 	EXP 	text: height = 0.05
11.6517 	EXP 	text: text = 'BLUE'
11.6517 	EXP 	Fixation: autoDraw = True
11.7197 	EXP 	Device response: <KeyPress from None: t=11.623103499994613, value=b, duration=0.09162459999788553>
12.6345 	INFO 	Keyboard events cleared
12.6343 	EXP 	text: autoDraw = True
12.6513 	EXP 	Fixation: autoDraw = False
12.9218 	EXP 	Device response: <KeyPress from None: t=12.915707700012717, value=r, duration=None>
12.9225 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'word': 'BLUE', 'font_color': 'red', 'con_label': 'incongruent', 'corr_resp': 'r', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
12.9262 	DATA 	Keypress: r
12.9373 	EXP 	text: autoDraw = False
12.9373 	EXP 	Fixation: autoDraw = False
12.9373 	EXP 	text: autoDraw = False
12.9373 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
12.9373 	EXP 	text: text = 'BLUE'
12.9373 	EXP 	Fixation: autoDraw = True
13.0069 	EXP 	Device response: <KeyPress from None: t=12.915707700012717, value=r, duration=0.08110519999172539>
13.9352 	INFO 	Keyboard events cleared
13.9350 	EXP 	text: autoDraw = True
13.9517 	EXP 	Fixation: autoDraw = False
14.2346 	EXP 	text: autoDraw = False
14.4174 	EXP 	Device response: <KeyPress from None: t=14.405427600024268, value=b, duration=None>
14.4177 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'word': 'BLUE', 'font_color': 'blue', 'con_label': 'congruent', 'corr_resp': 'b', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
14.4189 	DATA 	Keypress: b
14.4338 	EXP 	Fixation: autoDraw = False
14.4338 	EXP 	text: autoDraw = False
14.4338 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
14.4338 	EXP 	text: text = 'BLUE'
14.4338 	EXP 	Fixation: autoDraw = True
14.4842 	EXP 	Device response: <KeyPress from None: t=14.405427600024268, value=b, duration=0.0706734000123106>
15.4174 	INFO 	Keyboard events cleared
15.4173 	EXP 	text: autoDraw = True
15.4340 	EXP 	Fixation: autoDraw = False
15.6869 	DATA 	Keypress: r
15.7016 	EXP 	Device response: <KeyPress from None: t=15.68503910000436, value=r, duration=None>
15.7020 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'word': 'RED', 'font_color': 'blue', 'con_label': 'incongruent', 'corr_resp': 'b', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
15.7177 	EXP 	text: autoDraw = False
15.7177 	EXP 	Fixation: autoDraw = False
15.7177 	EXP 	text: autoDraw = False
15.7177 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
15.7177 	EXP 	text: height = 0.05
15.7177 	EXP 	text: height = 0.05
15.7177 	EXP 	text: height = 0.05
15.7177 	EXP 	text: text = 'RED'
15.7177 	EXP 	Fixation: autoDraw = True
15.8181 	EXP 	Device response: <KeyPress from None: t=15.68503910000436, value=r, duration=0.12027600000146776>
16.7160 	INFO 	Keyboard events cleared
16.7158 	EXP 	text: autoDraw = True
16.7329 	EXP 	Fixation: autoDraw = False
16.9835 	EXP 	Device response: <KeyPress from None: t=16.97371510002995, value=b, duration=None>
16.9838 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'word': 'RED', 'font_color': 'red', 'con_label': 'congruent', 'corr_resp': 'r', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
16.9857 	DATA 	Keypress: b
16.9996 	EXP 	Fixation: autoDraw = False
16.9996 	EXP 	text: autoDraw = False
16.9996 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
16.9996 	EXP 	text: text = 'RED'
16.9996 	EXP 	Fixation: autoDraw = True
17.0834 	EXP 	Device response: <KeyPress from None: t=16.97371510002995, value=b, duration=0.09696769999573007>
17.9993 	INFO 	Keyboard events cleared
17.9991 	EXP 	Fixation: autoDraw = False
17.9991 	EXP 	text: autoDraw = True
18.3005 	EXP 	text: autoDraw = False
18.4491 	EXP 	Device response: <KeyPress from None: t=18.435345600009896, value=r, duration=None>
18.4493 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'word': 'RED', 'font_color': 'red', 'con_label': 'congruent', 'corr_resp': 'r', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
18.4505 	DATA 	Keypress: r
18.4661 	EXP 	Fixation: autoDraw = False
18.4661 	EXP 	text: autoDraw = False
18.4661 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
18.4661 	EXP 	text: text = 'RED'
18.4661 	EXP 	Fixation: autoDraw = True
18.5667 	EXP 	Device response: <KeyPress from None: t=18.435345600009896, value=r, duration=0.12213400000473484>
19.4489 	INFO 	Keyboard events cleared
19.4487 	EXP 	text: autoDraw = True
19.4654 	EXP 	Fixation: autoDraw = False
19.7482 	EXP 	text: autoDraw = False
19.7827 	EXP 	Device response: <KeyPress from None: t=19.77082259999588, value=b, duration=None>
19.7831 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'word': 'BLUE', 'font_color': 'blue', 'con_label': 'congruent', 'corr_resp': 'b', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
19.7888 	DATA 	Keypress: b
19.7989 	EXP 	Fixation: autoDraw = False
19.7989 	EXP 	text: autoDraw = False
19.7989 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
19.7989 	EXP 	text: height = 0.05
19.7989 	EXP 	text: height = 0.05
19.7989 	EXP 	text: height = 0.05
19.7989 	EXP 	text: text = 'BLUE'
19.7989 	EXP 	Fixation: autoDraw = True
19.8657 	EXP 	Device response: <KeyPress from None: t=19.77082259999588, value=b, duration=0.08714389998931438>
20.7991 	INFO 	Keyboard events cleared
20.7989 	EXP 	Fixation: autoDraw = False
20.7989 	EXP 	text: autoDraw = True
21.0987 	EXP 	text: autoDraw = False
21.2654 	EXP 	Device response: <KeyPress from None: t=21.26287350000348, value=r, duration=None>
21.2657 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'word': 'RED', 'font_color': 'blue', 'con_label': 'incongruent', 'corr_resp': 'b', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
21.2703 	DATA 	Keypress: r
21.2815 	EXP 	Fixation: autoDraw = False
21.2815 	EXP 	text: autoDraw = False
21.2815 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
21.2815 	EXP 	text: height = 0.05
21.2815 	EXP 	text: height = 0.05
21.2815 	EXP 	text: height = 0.05
21.2815 	EXP 	text: text = 'RED'
21.2815 	EXP 	Fixation: autoDraw = True
21.3827 	EXP 	Device response: <KeyPress from None: t=21.26287350000348, value=r, duration=0.11453200003597885>
22.2647 	INFO 	Keyboard events cleared
22.2645 	EXP 	text: autoDraw = True
22.2812 	EXP 	Fixation: autoDraw = False
22.5643 	EXP 	text: autoDraw = False
22.6979 	EXP 	Device response: <KeyPress from None: t=22.688184300030116, value=b, duration=None>
22.6982 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'word': 'BLUE', 'font_color': 'red', 'con_label': 'incongruent', 'corr_resp': 'r', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
22.7051 	DATA 	Keypress: b
22.7149 	EXP 	Fixation: autoDraw = False
22.7149 	EXP 	text: autoDraw = False
22.7149 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
22.7149 	EXP 	text: height = 0.05
22.7149 	EXP 	text: height = 0.05
22.7149 	EXP 	text: height = 0.05
22.7149 	EXP 	text: text = 'BLUE'
22.7149 	EXP 	Fixation: autoDraw = True
22.8313 	EXP 	Device response: <KeyPress from None: t=22.688184300030116, value=b, duration=0.12689899996621534>
23.6978 	INFO 	Keyboard events cleared
23.6976 	EXP 	text: autoDraw = True
23.7139 	EXP 	Fixation: autoDraw = False
23.9646 	EXP 	Device response: <KeyPress from None: t=23.963402000023052, value=r, duration=None>
23.9649 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'word': 'RED', 'font_color': 'red', 'con_label': 'congruent', 'corr_resp': 'r', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
23.9706 	DATA 	Keypress: r
23.9814 	EXP 	Fixation: autoDraw = False
23.9814 	EXP 	text: autoDraw = False
23.9814 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
23.9814 	EXP 	text: height = 0.05
23.9814 	EXP 	text: height = 0.05
23.9814 	EXP 	text: height = 0.05
23.9814 	EXP 	text: text = 'RED'
23.9814 	EXP 	Fixation: autoDraw = True
24.0647 	EXP 	Device response: <KeyPress from None: t=23.963402000023052, value=r, duration=0.08784100000048056>
24.9804 	INFO 	Keyboard events cleared
24.9802 	EXP 	text: autoDraw = True
24.9967 	EXP 	Fixation: autoDraw = False
25.2802 	EXP 	text: autoDraw = False
25.2980 	DATA 	Keypress: b
25.3141 	EXP 	Device response: <KeyPress from None: t=25.296996099990793, value=b, duration=None>
25.3145 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'word': 'BLUE', 'font_color': 'blue', 'con_label': 'congruent', 'corr_resp': 'b', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
25.3306 	EXP 	Fixation: autoDraw = False
25.3306 	EXP 	text: autoDraw = False
25.3306 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
25.3306 	EXP 	text: height = 0.05
25.3306 	EXP 	text: height = 0.05
25.3306 	EXP 	text: height = 0.05
25.3306 	EXP 	text: text = 'BLUE'
25.3306 	EXP 	Fixation: autoDraw = True
25.4634 	EXP 	Device response: <KeyPress from None: t=25.296996099990793, value=b, duration=0.155972600041423>
26.3298 	INFO 	Keyboard events cleared
26.3297 	EXP 	Fixation: autoDraw = False
26.3297 	EXP 	text: autoDraw = True
26.6302 	EXP 	text: autoDraw = False
26.8631 	EXP 	Device response: <KeyPress from None: t=26.858794900006615, value=r, duration=None>
26.8633 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'word': 'RED', 'font_color': 'blue', 'con_label': 'incongruent', 'corr_resp': 'b', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
26.8676 	DATA 	Keypress: r
26.8795 	EXP 	Fixation: autoDraw = False
26.8795 	EXP 	text: autoDraw = False
26.8795 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
26.8795 	EXP 	text: height = 0.05
26.8795 	EXP 	text: height = 0.05
26.8795 	EXP 	text: height = 0.05
26.8795 	EXP 	text: text = 'RED'
26.8795 	EXP 	Fixation: autoDraw = True
26.9966 	EXP 	Device response: <KeyPress from None: t=26.858794900006615, value=r, duration=0.12792609998723492>
27.8626 	INFO 	Keyboard events cleared
27.8625 	EXP 	text: autoDraw = True
27.8792 	EXP 	Fixation: autoDraw = False
28.1622 	EXP 	text: autoDraw = False
28.2298 	EXP 	Device response: <KeyPress from None: t=28.229415500012692, value=b, duration=None>
28.2305 	DATA 	Keypress: b
28.2474 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'word': 'BLUE', 'font_color': 'red', 'con_label': 'incongruent', 'corr_resp': 'r', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
28.2624 	EXP 	Fixation: autoDraw = False
28.2624 	EXP 	text: autoDraw = False
28.2624 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
28.2624 	EXP 	text: height = 0.05
28.2624 	EXP 	text: height = 0.05
28.2624 	EXP 	text: height = 0.05
28.2624 	EXP 	text: text = 'BLUE'
28.2624 	EXP 	Fixation: autoDraw = True
28.3633 	EXP 	Device response: <KeyPress from None: t=28.229415500012692, value=b, duration=0.12656780000543222>
29.2620 	INFO 	Keyboard events cleared
29.2618 	EXP 	Fixation: autoDraw = False
29.2618 	EXP 	text: autoDraw = True
29.5625 	EXP 	text: autoDraw = False
29.8787 	EXP 	Device response: <KeyPress from None: t=29.86587320000399, value=r, duration=None>
29.8790 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'word': 'BLUE', 'font_color': 'blue', 'con_label': 'congruent', 'corr_resp': 'b', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
29.8808 	DATA 	Keypress: r
29.8950 	EXP 	Fixation: autoDraw = False
29.8950 	EXP 	text: autoDraw = False
29.8950 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
29.8950 	EXP 	text: text = 'BLUE'
29.8950 	EXP 	Fixation: autoDraw = True
29.9798 	EXP 	Device response: <KeyPress from None: t=29.86587320000399, value=r, duration=0.11078300001099706>
30.8955 	INFO 	Keyboard events cleared
30.8953 	EXP 	Fixation: autoDraw = False
30.8953 	EXP 	text: autoDraw = True
31.1955 	EXP 	text: autoDraw = False
31.2464 	EXP 	Device response: <KeyPress from None: t=31.232289600011427, value=b, duration=None>
31.2468 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'word': 'RED', 'font_color': 'red', 'con_label': 'congruent', 'corr_resp': 'r', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
31.2526 	DATA 	Keypress: b
31.2621 	EXP 	Fixation: autoDraw = False
31.2621 	EXP 	text: autoDraw = False
31.2621 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
31.2621 	EXP 	text: height = 0.05
31.2621 	EXP 	text: height = 0.05
31.2621 	EXP 	text: height = 0.05
31.2621 	EXP 	text: text = 'RED'
31.2621 	EXP 	Fixation: autoDraw = True
31.3461 	EXP 	Device response: <KeyPress from None: t=31.232289600011427, value=b, duration=0.10237400000914931>
32.2612 	INFO 	Keyboard events cleared
32.2611 	EXP 	text: autoDraw = True
32.2773 	EXP 	Fixation: autoDraw = False
32.5608 	EXP 	text: autoDraw = False
32.8441 	EXP 	Device response: <KeyPress from None: t=32.84358710004017, value=b, duration=None>
32.8444 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'word': 'BLUE', 'font_color': 'red', 'con_label': 'incongruent', 'corr_resp': 'r', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
32.8495 	DATA 	Keypress: b
32.8611 	EXP 	Fixation: autoDraw = False
32.8611 	EXP 	text: autoDraw = False
32.8611 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
32.8611 	EXP 	text: height = 0.05
32.8611 	EXP 	text: height = 0.05
32.8611 	EXP 	text: height = 0.05
32.8611 	EXP 	text: text = 'BLUE'
32.8611 	EXP 	Fixation: autoDraw = True
32.9618 	EXP 	Device response: <KeyPress from None: t=32.84358710004017, value=b, duration=0.11056049994658679>
33.8441 	INFO 	Keyboard events cleared
33.8439 	EXP 	text: autoDraw = True
33.8612 	EXP 	Fixation: autoDraw = False
34.1436 	EXP 	text: autoDraw = False
34.2609 	EXP 	Device response: <KeyPress from None: t=34.258026399998926, value=r, duration=None>
34.2612 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'word': 'RED', 'font_color': 'blue', 'con_label': 'incongruent', 'corr_resp': 'b', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
34.2656 	DATA 	Keypress: r
34.2772 	EXP 	Fixation: autoDraw = False
34.2772 	EXP 	text: autoDraw = False
34.2772 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
34.2772 	EXP 	text: height = 0.05
34.2772 	EXP 	text: height = 0.05
34.2772 	EXP 	text: height = 0.05
34.2772 	EXP 	text: text = 'RED'
34.2772 	EXP 	Fixation: autoDraw = True
34.3772 	EXP 	Device response: <KeyPress from None: t=34.258026399998926, value=r, duration=0.11499670002376661>
35.2614 	INFO 	Keyboard events cleared
35.2611 	EXP 	text: autoDraw = True
35.2774 	EXP 	Fixation: autoDraw = False
35.5602 	EXP 	text: autoDraw = False
35.7602 	EXP 	Device response: <KeyPress from None: t=35.74715120001929, value=b, duration=None>
