14.4256 	INFO 	Loaded monitor calibration from ['2025_08_12 10:33']
18.5079 	EXP 	Device response: <KeyPress from None: t=18.395416599989403, value=b, duration=0.10940959997242317>
19.4190 	INFO 	Keyboard events cleared
19.4189 	EXP 	text: autoDraw = True
19.4356 	EXP 	Fixation: autoDraw = False
19.7185 	EXP 	text: autoDraw = False
20.3025 	EXP 	Device response: <KeyPress from None: t=20.288437199953478, value=r, duration=None>
20.3028 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'word': 'BLUE', 'font_color': 'red', 'con_label': 'incongruent', 'corr_resp': 'r', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
20.3081 	DATA 	Keypress: r
20.3193 	EXP 	Fixation: autoDraw = False
20.3193 	EXP 	text: autoDraw = False
20.3193 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
20.3193 	EXP 	text: height = 0.05
20.3193 	EXP 	text: height = 0.05
20.3193 	EXP 	text: height = 0.05
20.3193 	EXP 	text: text = 'BLUE'
20.3193 	EXP 	Fixation: autoDraw = True
20.4525 	EXP 	Device response: <KeyPress from None: t=20.288437199953478, value=r, duration=0.15452510002069175>
21.3022 	INFO 	Keyboard events cleared
21.3021 	EXP 	text: autoDraw = True
21.3195 	EXP 	Fixation: autoDraw = False
21.6021 	EXP 	text: autoDraw = False
21.9853 	EXP 	Device response: <KeyPress from None: t=21.974110799957998, value=b, duration=None>
21.9855 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'word': 'BLUE', 'font_color': 'red', 'con_label': 'incongruent', 'corr_resp': 'r', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
21.9874 	DATA 	Keypress: b
22.0030 	EXP 	Fixation: autoDraw = False
22.0030 	EXP 	text: autoDraw = False
22.0030 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
22.0030 	EXP 	text: text = 'BLUE'
22.0030 	EXP 	Fixation: autoDraw = True
22.1018 	EXP 	Device response: <KeyPress from None: t=21.974110799957998, value=b, duration=0.11936400004196912>
23.0010 	INFO 	Keyboard events cleared
23.0008 	EXP 	text: autoDraw = True
23.0173 	EXP 	Fixation: autoDraw = False
23.3011 	EXP 	text: autoDraw = False
23.8024 	EXP 	Device response: <KeyPress from None: t=23.79437269998016, value=r, duration=None>
23.8028 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'word': 'RED', 'font_color': 'red', 'con_label': 'congruent', 'corr_resp': 'r', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
23.8082 	DATA 	Keypress: r
23.8185 	EXP 	Fixation: autoDraw = False
23.8185 	EXP 	text: autoDraw = False
23.8185 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
23.8185 	EXP 	text: height = 0.05
23.8185 	EXP 	text: height = 0.05
23.8185 	EXP 	text: height = 0.05
23.8185 	EXP 	text: text = 'RED'
23.8185 	EXP 	Fixation: autoDraw = True
23.9533 	EXP 	Device response: <KeyPress from None: t=23.79437269998016, value=r, duration=0.14815289998659864>
24.8030 	INFO 	Keyboard events cleared
24.8027 	EXP 	text: autoDraw = True
24.8206 	EXP 	Fixation: autoDraw = False
25.1209 	EXP 	text: autoDraw = False
25.4868 	EXP 	Device response: <KeyPress from None: t=25.471795799967367, value=r, duration=None>
25.4873 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'word': 'RED', 'font_color': 'blue', 'con_label': 'incongruent', 'corr_resp': 'b', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
25.4896 	DATA 	Keypress: r
25.5022 	EXP 	Fixation: autoDraw = False
25.5022 	EXP 	text: autoDraw = False
25.5022 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
25.5022 	EXP 	text: text = 'RED'
25.5022 	EXP 	Fixation: autoDraw = True
25.6350 	EXP 	Device response: <KeyPress from None: t=25.471795799967367, value=r, duration=0.15486400004010648>
26.5012 	INFO 	Keyboard events cleared
26.5010 	EXP 	Fixation: autoDraw = False
26.5010 	EXP 	text: autoDraw = True
26.8019 	EXP 	text: autoDraw = False
26.9353 	EXP 	Device response: <KeyPress from None: t=26.92731439997442, value=b, duration=None>
26.9357 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'word': 'BLUE', 'font_color': 'blue', 'con_label': 'congruent', 'corr_resp': 'b', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
26.9414 	DATA 	Keypress: b
26.9504 	EXP 	Fixation: autoDraw = False
26.9504 	EXP 	text: autoDraw = False
26.9504 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
26.9504 	EXP 	text: height = 0.05
26.9504 	EXP 	text: height = 0.05
26.9504 	EXP 	text: height = 0.05
26.9504 	EXP 	text: text = 'BLUE'
26.9504 	EXP 	Fixation: autoDraw = True
27.0360 	EXP 	Device response: <KeyPress from None: t=26.92731439997442, value=b, duration=0.0941216999781318>
27.9349 	INFO 	Keyboard events cleared
27.9347 	EXP 	text: autoDraw = True
27.9518 	EXP 	Fixation: autoDraw = False
28.2336 	EXP 	text: autoDraw = False
28.4353 	EXP 	Device response: <KeyPress from None: t=28.430830499972217, value=b, duration=None>
28.4357 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'word': 'BLUE', 'font_color': 'red', 'con_label': 'incongruent', 'corr_resp': 'r', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
28.4377 	DATA 	Keypress: b
28.4514 	EXP 	Fixation: autoDraw = False
28.4514 	EXP 	text: autoDraw = False
28.4514 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
28.4514 	EXP 	text: text = 'BLUE'
28.4514 	EXP 	Fixation: autoDraw = True
28.5345 	EXP 	Device response: <KeyPress from None: t=28.430830499972217, value=b, duration=0.09834909997880459>
29.4338 	INFO 	Keyboard events cleared
29.4335 	EXP 	text: autoDraw = True
29.4662 	EXP 	Fixation: autoDraw = False
29.7340 	EXP 	text: autoDraw = False
30.0345 	EXP 	Device response: <KeyPress from None: t=30.02904049999779, value=r, duration=None>
30.0348 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'word': 'RED', 'font_color': 'blue', 'con_label': 'incongruent', 'corr_resp': 'b', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
30.0394 	DATA 	Keypress: r
30.0494 	EXP 	Fixation: autoDraw = False
30.0494 	EXP 	text: autoDraw = False
30.0494 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
30.0494 	EXP 	text: height = 0.05
30.0494 	EXP 	text: height = 0.05
30.0494 	EXP 	text: height = 0.05
30.0494 	EXP 	text: text = 'RED'
30.0494 	EXP 	Fixation: autoDraw = True
30.1688 	EXP 	Device response: <KeyPress from None: t=30.02904049999779, value=r, duration=0.1360813999781385>
31.0336 	INFO 	Keyboard events cleared
31.0333 	EXP 	text: autoDraw = True
31.0509 	EXP 	Fixation: autoDraw = False
31.3331 	EXP 	text: autoDraw = False
31.7183 	EXP 	Device response: <KeyPress from None: t=31.70534659997793, value=b, duration=None>
31.7186 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'word': 'RED', 'font_color': 'red', 'con_label': 'congruent', 'corr_resp': 'r', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
31.7208 	DATA 	Keypress: b
31.7333 	EXP 	Fixation: autoDraw = False
31.7333 	EXP 	text: autoDraw = False
31.7333 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
31.7333 	EXP 	text: text = 'RED'
31.7333 	EXP 	Fixation: autoDraw = True
31.8001 	EXP 	Device response: <KeyPress from None: t=31.70534659997793, value=b, duration=0.08273309998912737>
32.7339 	INFO 	Keyboard events cleared
32.7337 	EXP 	Fixation: autoDraw = False
32.7337 	EXP 	text: autoDraw = True
33.0499 	EXP 	text: autoDraw = False
33.3684 	EXP 	Device response: <KeyPress from None: t=33.36489119997714, value=r, duration=None>
33.3688 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'word': 'BLUE', 'font_color': 'blue', 'con_label': 'congruent', 'corr_resp': 'b', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
33.3744 	DATA 	Keypress: r
33.3814 	EXP 	Fixation: autoDraw = False
33.3814 	EXP 	text: autoDraw = False
33.3814 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
33.3814 	EXP 	text: height = 0.05
33.3814 	EXP 	text: height = 0.05
33.3814 	EXP 	text: height = 0.05
33.3814 	EXP 	text: text = 'BLUE'
33.3814 	EXP 	Fixation: autoDraw = True
33.4657 	EXP 	Device response: <KeyPress from None: t=33.36489119997714, value=r, duration=0.09311329998308793>
34.3831 	INFO 	Keyboard events cleared
34.3827 	EXP 	Fixation: autoDraw = False
34.3827 	EXP 	text: autoDraw = True
34.6985 	EXP 	text: autoDraw = False
34.8365 	EXP 	Device response: <KeyPress from None: t=34.833302499959245, value=b, duration=None>
34.8368 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'word': 'BLUE', 'font_color': 'blue', 'con_label': 'congruent', 'corr_resp': 'b', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
34.8391 	DATA 	Keypress: b
34.8480 	EXP 	Fixation: autoDraw = False
34.8480 	EXP 	text: autoDraw = False
34.8480 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
34.8480 	EXP 	text: text = 'BLUE'
34.8480 	EXP 	Fixation: autoDraw = True
34.9318 	EXP 	Device response: <KeyPress from None: t=34.833302499959245, value=b, duration=0.09245699999155477>
35.8487 	INFO 	Keyboard events cleared
35.8484 	EXP 	Fixation: autoDraw = False
35.8484 	EXP 	text: autoDraw = True
36.1485 	EXP 	text: autoDraw = False
36.2494 	EXP 	Device response: <KeyPress from None: t=36.23412819998339, value=r, duration=None>
36.2497 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'word': 'RED', 'font_color': 'blue', 'con_label': 'incongruent', 'corr_resp': 'b', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
36.2544 	DATA 	Keypress: r
36.2641 	EXP 	Fixation: autoDraw = False
36.2641 	EXP 	text: autoDraw = False
36.2641 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
36.2641 	EXP 	text: height = 0.05
36.2641 	EXP 	text: height = 0.05
36.2641 	EXP 	text: height = 0.05
36.2641 	EXP 	text: text = 'RED'
36.2641 	EXP 	Fixation: autoDraw = True
36.3666 	EXP 	Device response: <KeyPress from None: t=36.23412819998339, value=r, duration=0.1307216999703087>
37.2653 	INFO 	Keyboard events cleared
37.2651 	EXP 	Fixation: autoDraw = False
37.2651 	EXP 	text: autoDraw = True
37.5648 	EXP 	text: autoDraw = False
37.7142 	EXP 	Device response: <KeyPress from None: t=37.71069209999405, value=b, duration=None>
37.7146 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'word': 'BLUE', 'font_color': 'red', 'con_label': 'incongruent', 'corr_resp': 'r', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
37.7202 	DATA 	Keypress: b
37.7303 	EXP 	Fixation: autoDraw = False
37.7303 	EXP 	text: autoDraw = False
37.7303 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
37.7303 	EXP 	text: height = 0.05
37.7303 	EXP 	text: height = 0.05
37.7303 	EXP 	text: height = 0.05
37.7303 	EXP 	text: text = 'BLUE'
37.7303 	EXP 	Fixation: autoDraw = True
37.8315 	EXP 	Device response: <KeyPress from None: t=37.71069209999405, value=b, duration=0.10729499999433756>
38.7306 	INFO 	Keyboard events cleared
38.7303 	EXP 	Fixation: autoDraw = False
38.7303 	EXP 	text: autoDraw = True
39.0299 	EXP 	text: autoDraw = False
39.0817 	EXP 	Device response: <KeyPress from None: t=39.07866619998822, value=r, duration=None>
39.0821 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'word': 'RED', 'font_color': 'red', 'con_label': 'congruent', 'corr_resp': 'r', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
39.0875 	DATA 	Keypress: r
39.0969 	EXP 	Fixation: autoDraw = False
39.0969 	EXP 	text: autoDraw = False
39.0969 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
39.0969 	EXP 	text: height = 0.05
39.0969 	EXP 	text: height = 0.05
39.0969 	EXP 	text: height = 0.05
39.0969 	EXP 	text: text = 'RED'
39.0969 	EXP 	Fixation: autoDraw = True
39.1977 	EXP 	Device response: <KeyPress from None: t=39.07866619998822, value=r, duration=0.11532729997998103>
40.0976 	INFO 	Keyboard events cleared
40.0974 	EXP 	Fixation: autoDraw = False
40.0974 	EXP 	text: autoDraw = True
40.3969 	EXP 	text: autoDraw = False
40.5631 	EXP 	Device response: <KeyPress from None: t=40.55393559997901, value=b, duration=None>
40.5634 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'word': 'RED', 'font_color': 'blue', 'con_label': 'incongruent', 'corr_resp': 'b', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
